setup_id,target_ticker,support,entry_direction,dominant_signal_type,first_trigger_date,last_trigger_date,sharpe_1d,sharpe_3d,sharpe_10d,sharpe_21d,best_sharpe_horizon,fitness,recency_sharpe,avg_option_pnl_dollars_1d,avg_option_pnl_pct_1d,avg_option_pnl_dollars_3d,avg_option_pnl_pct_3d,avg_option_pnl_dollars_10d,avg_option_pnl_pct_10d,avg_option_pnl_dollars_21d,avg_option_pnl_pct_21d,description
S1792,XLK US Equity,13,long,correlation_delta,2024-03-01,2024-03-19,-0.2952,0.8949,-0.2715,-16.5906,3d,198.5358,80.2112,9.7336,39.1363,48.5966,83.5979,206.4573,195.5375,471.4198,315.0999,"When corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high and corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, XLK US Equity:PX_LAST) is very high and corr_delta(20d-60d)(FARBAST Index:PX_LAST, VIX Index:PX_LAST) is very high, it may indicate a bullish outlook."
S1792,SPY US Equity,13,long,correlation_delta,2024-03-01,2024-03-19,2.4023,8.2321,22.7599,2.3925,10d,198.5358,80.2112,9.7336,39.1363,48.5966,83.5979,206.4573,195.5375,471.4198,315.0999,"When corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high and corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, XLK US Equity:PX_LAST) is very high and corr_delta(20d-60d)(FARBAST Index:PX_LAST, VIX Index:PX_LAST) is very high, it may indicate a bullish outlook."
S1792,QQQ US Equity,13,long,correlation_delta,2024-03-01,2024-03-19,-0.4382,2.4819,6.89,-5.1737,10d,198.5358,80.2112,9.7336,39.1363,48.5966,83.5979,206.4573,195.5375,471.4198,315.0999,"When corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high and corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, XLK US Equity:PX_LAST) is very high and corr_delta(20d-60d)(FARBAST Index:PX_LAST, VIX Index:PX_LAST) is very high, it may indicate a bullish outlook."
S1583,TSLA US Equity,15,long,correlation,2021-06-03,2021-06-23,9.4263,14.3469,29.3134,27.978,10d,163.5643,32.9002,60.5648,28.125,186.0481,51.5515,710.6727,110.8739,1048.4231,109.4086,"When beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and corr(USGG10YR Index:PX_LAST, USGG2YR Index:PX_LAST, 60d) is very low and corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1583,NBIS US Equity,15,long,correlation,2021-06-03,2021-06-23,3.9292,6.9288,23.1684,14.2864,10d,163.5643,32.9002,60.5648,28.125,186.0481,51.5515,710.6727,110.8739,1048.4231,109.4086,"When beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and corr(USGG10YR Index:PX_LAST, USGG2YR Index:PX_LAST, 60d) is very low and corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1583,LLY US Equity,15,long,correlation,2021-06-03,2021-06-23,4.23,7.7473,15.2108,27.1639,21d,163.5643,32.9002,60.5648,28.125,186.0481,51.5515,710.6727,110.8739,1048.4231,109.4086,"When beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and corr(USGG10YR Index:PX_LAST, USGG2YR Index:PX_LAST, 60d) is very low and corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1583,XLE US Equity,15,long,correlation,2021-06-03,2021-06-23,0.1117,-1.9822,-11.1312,-34.1209,1d,163.5643,32.9002,60.5648,28.125,186.0481,51.5515,710.6727,110.8739,1048.4231,109.4086,"When beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and corr(USGG10YR Index:PX_LAST, USGG2YR Index:PX_LAST, 60d) is very low and corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1583,AAPL US Equity,15,long,correlation,2021-06-03,2021-06-23,8.2278,21.6678,67.9974,163.5643,21d,163.5643,32.9002,60.5648,28.125,186.0481,51.5515,710.6727,110.8739,1048.4231,109.4086,"When beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and corr(USGG10YR Index:PX_LAST, USGG2YR Index:PX_LAST, 60d) is very low and corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1583,VIX Index,15,long,correlation,2021-06-03,2021-06-23,-1.1837,-1.3661,-5.2573,1.8603,21d,163.5643,32.9002,60.5648,28.125,186.0481,51.5515,710.6727,110.8739,1048.4231,109.4086,"When beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and corr(USGG10YR Index:PX_LAST, USGG2YR Index:PX_LAST, 60d) is very low and corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1583,GLD US Equity,15,long,correlation,2021-06-03,2021-06-23,-5.6378,-9.8398,-16.417,-9.6068,1d,163.5643,32.9002,60.5648,28.125,186.0481,51.5515,710.6727,110.8739,1048.4231,109.4086,"When beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and corr(USGG10YR Index:PX_LAST, USGG2YR Index:PX_LAST, 60d) is very low and corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1583,QQQ US Equity,15,long,correlation,2021-06-03,2021-06-23,8.838,22.4439,66.3091,112.8884,21d,163.5643,32.9002,60.5648,28.125,186.0481,51.5515,710.6727,110.8739,1048.4231,109.4086,"When beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and corr(USGG10YR Index:PX_LAST, USGG2YR Index:PX_LAST, 60d) is very low and corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1583,ARKK US Equity,15,long,correlation,2021-06-03,2021-06-23,11.5829,23.9712,40.6321,14.2187,10d,163.5643,32.9002,60.5648,28.125,186.0481,51.5515,710.6727,110.8739,1048.4231,109.4086,"When beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and corr(USGG10YR Index:PX_LAST, USGG2YR Index:PX_LAST, 60d) is very low and corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1583,NVDA US Equity,15,long,correlation,2021-06-03,2021-06-23,7.8915,18.6356,62.8269,21.4231,10d,163.5643,32.9002,60.5648,28.125,186.0481,51.5515,710.6727,110.8739,1048.4231,109.4086,"When beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and corr(USGG10YR Index:PX_LAST, USGG2YR Index:PX_LAST, 60d) is very low and corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1583,XLF US Equity,15,long,correlation,2021-06-03,2021-06-23,-4.2183,-5.9321,-7.4819,-13.7388,1d,163.5643,32.9002,60.5648,28.125,186.0481,51.5515,710.6727,110.8739,1048.4231,109.4086,"When beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and corr(USGG10YR Index:PX_LAST, USGG2YR Index:PX_LAST, 60d) is very low and corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1583,XLK US Equity,15,long,correlation,2021-06-03,2021-06-23,8.0453,19.2807,55.4453,77.4403,21d,163.5643,32.9002,60.5648,28.125,186.0481,51.5515,710.6727,110.8739,1048.4231,109.4086,"When beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and corr(USGG10YR Index:PX_LAST, USGG2YR Index:PX_LAST, 60d) is very low and corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1583,SPY US Equity,15,long,correlation,2021-06-03,2021-06-23,2.4009,4.6238,11.7171,118.5443,21d,163.5643,32.9002,60.5648,28.125,186.0481,51.5515,710.6727,110.8739,1048.4231,109.4086,"When beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and corr(USGG10YR Index:PX_LAST, USGG2YR Index:PX_LAST, 60d) is very low and corr(FFA Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1845,VIX Index,14,long,rolling_beta,2019-12-18,2021-06-17,3.0397,3.9377,0.7838,-5.7029,3d,163.3073,5.2515,9.5081,12.6221,3.9586,-3.1118,13.6781,28.7104,-143.2578,-88.8636,"When corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, QQQ US Equity:PX_LAST) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and beta(CONSSENT Index:PX_LAST, INJCJC Index:PX_LAST, 60d) is very low, it may indicate a bullish outlook."
S1845,TSLA US Equity,14,long,rolling_beta,2019-12-18,2021-06-17,9.9464,13.9959,38.7992,25.4497,10d,163.3073,5.2515,9.5081,12.6221,3.9586,-3.1118,13.6781,28.7104,-143.2578,-88.8636,"When corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, QQQ US Equity:PX_LAST) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and beta(CONSSENT Index:PX_LAST, INJCJC Index:PX_LAST, 60d) is very low, it may indicate a bullish outlook."
S1845,LLY US Equity,14,long,rolling_beta,2019-12-18,2021-06-17,3.4719,4.7948,9.8037,25.9506,21d,163.3073,5.2515,9.5081,12.6221,3.9586,-3.1118,13.6781,28.7104,-143.2578,-88.8636,"When corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, QQQ US Equity:PX_LAST) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and beta(CONSSENT Index:PX_LAST, INJCJC Index:PX_LAST, 60d) is very low, it may indicate a bullish outlook."
S1845,NBIS US Equity,14,long,rolling_beta,2019-12-18,2021-06-17,7.1119,7.5653,19.4979,23.1913,21d,163.3073,5.2515,9.5081,12.6221,3.9586,-3.1118,13.6781,28.7104,-143.2578,-88.8636,"When corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, QQQ US Equity:PX_LAST) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and beta(CONSSENT Index:PX_LAST, INJCJC Index:PX_LAST, 60d) is very low, it may indicate a bullish outlook."
S1845,GLD US Equity,14,long,rolling_beta,2019-12-18,2021-06-17,-5.9164,-8.035,-12.4807,-5.6678,21d,163.3073,5.2515,9.5081,12.6221,3.9586,-3.1118,13.6781,28.7104,-143.2578,-88.8636,"When corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, QQQ US Equity:PX_LAST) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and beta(CONSSENT Index:PX_LAST, INJCJC Index:PX_LAST, 60d) is very low, it may indicate a bullish outlook."
S1845,XLF US Equity,14,long,rolling_beta,2019-12-18,2021-06-17,-10.7682,-17.6783,-12.973,-14.5144,1d,163.3073,5.2515,9.5081,12.6221,3.9586,-3.1118,13.6781,28.7104,-143.2578,-88.8636,"When corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, QQQ US Equity:PX_LAST) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and beta(CONSSENT Index:PX_LAST, INJCJC Index:PX_LAST, 60d) is very low, it may indicate a bullish outlook."
S1845,ARKK US Equity,14,long,rolling_beta,2019-12-18,2021-06-17,9.7542,20.9128,23.0071,21.2347,10d,163.3073,5.2515,9.5081,12.6221,3.9586,-3.1118,13.6781,28.7104,-143.2578,-88.8636,"When corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, QQQ US Equity:PX_LAST) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and beta(CONSSENT Index:PX_LAST, INJCJC Index:PX_LAST, 60d) is very low, it may indicate a bullish outlook."
S1845,XLE US Equity,14,long,rolling_beta,2019-12-18,2021-06-17,-3.6765,-3.6145,-18.9326,-32.0283,3d,163.3073,5.2515,9.5081,12.6221,3.9586,-3.1118,13.6781,28.7104,-143.2578,-88.8636,"When corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, QQQ US Equity:PX_LAST) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and beta(CONSSENT Index:PX_LAST, INJCJC Index:PX_LAST, 60d) is very low, it may indicate a bullish outlook."
S1845,XLK US Equity,14,long,rolling_beta,2019-12-18,2021-06-17,7.1289,16.8674,49.3138,116.5632,21d,163.3073,5.2515,9.5081,12.6221,3.9586,-3.1118,13.6781,28.7104,-143.2578,-88.8636,"When corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, QQQ US Equity:PX_LAST) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and beta(CONSSENT Index:PX_LAST, INJCJC Index:PX_LAST, 60d) is very low, it may indicate a bullish outlook."
S1845,SPY US Equity,14,long,rolling_beta,2019-12-18,2021-06-17,-0.4846,0.0722,9.1747,107.4788,21d,163.3073,5.2515,9.5081,12.6221,3.9586,-3.1118,13.6781,28.7104,-143.2578,-88.8636,"When corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, QQQ US Equity:PX_LAST) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and beta(CONSSENT Index:PX_LAST, INJCJC Index:PX_LAST, 60d) is very low, it may indicate a bullish outlook."
S1845,QQQ US Equity,14,long,rolling_beta,2019-12-18,2021-06-17,7.8952,18.8185,47.0912,85.5086,21d,163.3073,5.2515,9.5081,12.6221,3.9586,-3.1118,13.6781,28.7104,-143.2578,-88.8636,"When corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, QQQ US Equity:PX_LAST) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and beta(CONSSENT Index:PX_LAST, INJCJC Index:PX_LAST, 60d) is very low, it may indicate a bullish outlook."
S1845,NVDA US Equity,14,long,rolling_beta,2019-12-18,2021-06-17,8.9109,15.7679,28.2303,28.8484,21d,163.3073,5.2515,9.5081,12.6221,3.9586,-3.1118,13.6781,28.7104,-143.2578,-88.8636,"When corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, QQQ US Equity:PX_LAST) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and beta(CONSSENT Index:PX_LAST, INJCJC Index:PX_LAST, 60d) is very low, it may indicate a bullish outlook."
S1845,AAPL US Equity,14,long,rolling_beta,2019-12-18,2021-06-17,7.9611,30.5284,76.4541,163.3073,21d,163.3073,5.2515,9.5081,12.6221,3.9586,-3.1118,13.6781,28.7104,-143.2578,-88.8636,"When corr_delta(20d-60d)(LF94TRUU Index:PX_LAST, QQQ US Equity:PX_LAST) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and beta(CONSSENT Index:PX_LAST, INJCJC Index:PX_LAST, 60d) is very low, it may indicate a bullish outlook."
S1645,QQQ US Equity,13,long,correlation_zscore,2020-09-08,2021-06-22,10.744,19.1914,48.5415,67.7685,21d,156.2805,72.3034,24.6796,-4.8947,30.4694,26.392,275.7284,84.1835,995.9065,188.1301,"When corr_delta(20d-60d)(CO1 Comdty:PX_LAST, DXY Curncy:PX_LAST) surges unexpectedly and zscore_corr(20d)(FARBAST Index:PX_LAST, XLK US Equity:PX_LAST, 60d) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1645,SPY US Equity,13,long,correlation_zscore,2020-09-08,2021-06-22,6.4401,2.5351,7.9572,156.2805,21d,156.2805,72.3034,24.6796,-4.8947,30.4694,26.392,275.7284,84.1835,995.9065,188.1301,"When corr_delta(20d-60d)(CO1 Comdty:PX_LAST, DXY Curncy:PX_LAST) surges unexpectedly and zscore_corr(20d)(FARBAST Index:PX_LAST, XLK US Equity:PX_LAST, 60d) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1645,ARKK US Equity,13,long,correlation_zscore,2020-09-08,2021-06-22,11.7726,22.0496,59.1288,17.6561,10d,156.2805,72.3034,24.6796,-4.8947,30.4694,26.392,275.7284,84.1835,995.9065,188.1301,"When corr_delta(20d-60d)(CO1 Comdty:PX_LAST, DXY Curncy:PX_LAST) surges unexpectedly and zscore_corr(20d)(FARBAST Index:PX_LAST, XLK US Equity:PX_LAST, 60d) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1645,NVDA US Equity,13,long,correlation_zscore,2020-09-08,2021-06-22,7.9745,17.3507,56.6618,28.4011,10d,156.2805,72.3034,24.6796,-4.8947,30.4694,26.392,275.7284,84.1835,995.9065,188.1301,"When corr_delta(20d-60d)(CO1 Comdty:PX_LAST, DXY Curncy:PX_LAST) surges unexpectedly and zscore_corr(20d)(FARBAST Index:PX_LAST, XLK US Equity:PX_LAST, 60d) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1645,AAPL US Equity,13,long,correlation_zscore,2020-09-08,2021-06-22,10.7387,15.4044,38.0985,51.6919,21d,156.2805,72.3034,24.6796,-4.8947,30.4694,26.392,275.7284,84.1835,995.9065,188.1301,"When corr_delta(20d-60d)(CO1 Comdty:PX_LAST, DXY Curncy:PX_LAST) surges unexpectedly and zscore_corr(20d)(FARBAST Index:PX_LAST, XLK US Equity:PX_LAST, 60d) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1645,LLY US Equity,13,long,correlation_zscore,2020-09-08,2021-06-22,4.1452,4.8421,11.843,23.6725,21d,156.2805,72.3034,24.6796,-4.8947,30.4694,26.392,275.7284,84.1835,995.9065,188.1301,"When corr_delta(20d-60d)(CO1 Comdty:PX_LAST, DXY Curncy:PX_LAST) surges unexpectedly and zscore_corr(20d)(FARBAST Index:PX_LAST, XLK US Equity:PX_LAST, 60d) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1645,NBIS US Equity,13,long,correlation_zscore,2020-09-08,2021-06-22,4.3713,7.5748,18.0215,13.395,10d,156.2805,72.3034,24.6796,-4.8947,30.4694,26.392,275.7284,84.1835,995.9065,188.1301,"When corr_delta(20d-60d)(CO1 Comdty:PX_LAST, DXY Curncy:PX_LAST) surges unexpectedly and zscore_corr(20d)(FARBAST Index:PX_LAST, XLK US Equity:PX_LAST, 60d) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1645,GLD US Equity,13,long,correlation_zscore,2020-09-08,2021-06-22,-5.6536,-11.8959,-19.5484,-12.7435,1d,156.2805,72.3034,24.6796,-4.8947,30.4694,26.392,275.7284,84.1835,995.9065,188.1301,"When corr_delta(20d-60d)(CO1 Comdty:PX_LAST, DXY Curncy:PX_LAST) surges unexpectedly and zscore_corr(20d)(FARBAST Index:PX_LAST, XLK US Equity:PX_LAST, 60d) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1645,VIX Index,13,long,correlation_zscore,2020-09-08,2021-06-22,-4.0982,-1.4902,-5.5454,1.1732,21d,156.2805,72.3034,24.6796,-4.8947,30.4694,26.392,275.7284,84.1835,995.9065,188.1301,"When corr_delta(20d-60d)(CO1 Comdty:PX_LAST, DXY Curncy:PX_LAST) surges unexpectedly and zscore_corr(20d)(FARBAST Index:PX_LAST, XLK US Equity:PX_LAST, 60d) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1645,TSLA US Equity,13,long,correlation_zscore,2020-09-08,2021-06-22,7.3364,12.5138,24.3697,24.6564,21d,156.2805,72.3034,24.6796,-4.8947,30.4694,26.392,275.7284,84.1835,995.9065,188.1301,"When corr_delta(20d-60d)(CO1 Comdty:PX_LAST, DXY Curncy:PX_LAST) surges unexpectedly and zscore_corr(20d)(FARBAST Index:PX_LAST, XLK US Equity:PX_LAST, 60d) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1645,XLE US Equity,13,long,correlation_zscore,2020-09-08,2021-06-22,1.6136,-3.6085,-12.3066,-38.747,1d,156.2805,72.3034,24.6796,-4.8947,30.4694,26.392,275.7284,84.1835,995.9065,188.1301,"When corr_delta(20d-60d)(CO1 Comdty:PX_LAST, DXY Curncy:PX_LAST) surges unexpectedly and zscore_corr(20d)(FARBAST Index:PX_LAST, XLK US Equity:PX_LAST, 60d) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1645,XLK US Equity,13,long,correlation_zscore,2020-09-08,2021-06-22,9.551,15.6498,41.6606,79.8602,21d,156.2805,72.3034,24.6796,-4.8947,30.4694,26.392,275.7284,84.1835,995.9065,188.1301,"When corr_delta(20d-60d)(CO1 Comdty:PX_LAST, DXY Curncy:PX_LAST) surges unexpectedly and zscore_corr(20d)(FARBAST Index:PX_LAST, XLK US Equity:PX_LAST, 60d) is very high and beta(CPI YOY Index:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
