setup_id,target_ticker,support,entry_direction,dominant_signal_type,first_trigger_date,last_trigger_date,sharpe_1d,sharpe_3d,sharpe_10d,sharpe_21d,best_sharpe_horizon,fitness,recency_sharpe,avg_option_pnl_dollars_1d,avg_option_pnl_pct_1d,avg_option_pnl_dollars_3d,avg_option_pnl_pct_3d,avg_option_pnl_dollars_10d,avg_option_pnl_pct_10d,avg_option_pnl_dollars_21d,avg_option_pnl_pct_21d,description
S1355,XLE US Equity,6,long,correlation,2019-12-30,2020-01-06,8.121,3.0319,-18.225,0.0,1d,336.7753,,2.3544,4.626,88.3846,76.0795,410.9286,203.7386,585.6029,202.9601,"When corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high and corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S1355,XLF US Equity,6,long,correlation,2019-12-30,2020-01-06,-2.4969,-0.3618,8.3199,0.0,10d,336.7753,,2.3544,4.626,88.3846,76.0795,410.9286,203.7386,585.6029,202.9601,"When corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high and corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S1355,XLK US Equity,6,long,correlation,2019-12-30,2020-01-06,4.1339,15.3526,90.87,0.0,10d,336.7753,,2.3544,4.626,88.3846,76.0795,410.9286,203.7386,585.6029,202.9601,"When corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high and corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S1574,GLD US Equity,6,long,correlation,2018-12-24,2018-12-31,8.2017,32.1911,30.9363,0.0,3d,306.2094,,-6.3731,-18.8483,32.547,65.1668,40.0602,41.2253,-1.4651,-1.9003,"When corr(DXY Curncy:PX_LAST, INJCJC Index:PX_LAST, 60d) is very high and corr_delta(20d-60d)(GLD US Equity:PX_LAST, TSLA US Equity:PX_LAST) drops sharply and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1574,NVDA US Equity,6,long,correlation,2018-12-24,2018-12-31,6.2603,7.5062,81.3798,0.0,10d,306.2094,,-6.3731,-18.8483,32.547,65.1668,40.0602,41.2253,-1.4651,-1.9003,"When corr(DXY Curncy:PX_LAST, INJCJC Index:PX_LAST, 60d) is very high and corr_delta(20d-60d)(GLD US Equity:PX_LAST, TSLA US Equity:PX_LAST) drops sharply and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1574,AAPL US Equity,6,long,correlation,2018-12-24,2018-12-31,7.1668,2.4359,-2.9187,0.0,1d,306.2094,,-6.3731,-18.8483,32.547,65.1668,40.0602,41.2253,-1.4651,-1.9003,"When corr(DXY Curncy:PX_LAST, INJCJC Index:PX_LAST, 60d) is very high and corr_delta(20d-60d)(GLD US Equity:PX_LAST, TSLA US Equity:PX_LAST) drops sharply and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1574,TSLA US Equity,6,long,correlation,2018-12-24,2018-12-31,6.5455,3.3271,21.519,0.0,10d,306.2094,,-6.3731,-18.8483,32.547,65.1668,40.0602,41.2253,-1.4651,-1.9003,"When corr(DXY Curncy:PX_LAST, INJCJC Index:PX_LAST, 60d) is very high and corr_delta(20d-60d)(GLD US Equity:PX_LAST, TSLA US Equity:PX_LAST) drops sharply and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1574,LLY US Equity,6,long,correlation,2018-12-24,2018-12-31,15.5726,11.5154,17.9951,0.0,10d,306.2094,,-6.3731,-18.8483,32.547,65.1668,40.0602,41.2253,-1.4651,-1.9003,"When corr(DXY Curncy:PX_LAST, INJCJC Index:PX_LAST, 60d) is very high and corr_delta(20d-60d)(GLD US Equity:PX_LAST, TSLA US Equity:PX_LAST) drops sharply and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1574,NBIS US Equity,6,long,correlation,2018-12-24,2018-12-31,1.7348,-1.3658,306.2094,0.0,10d,306.2094,,-6.3731,-18.8483,32.547,65.1668,40.0602,41.2253,-1.4651,-1.9003,"When corr(DXY Curncy:PX_LAST, INJCJC Index:PX_LAST, 60d) is very high and corr_delta(20d-60d)(GLD US Equity:PX_LAST, TSLA US Equity:PX_LAST) drops sharply and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1574,VIX Index,6,long,correlation,2018-12-24,2018-12-31,-14.4914,-31.3032,-89.672,0.0,21d,306.2094,,-6.3731,-18.8483,32.547,65.1668,40.0602,41.2253,-1.4651,-1.9003,"When corr(DXY Curncy:PX_LAST, INJCJC Index:PX_LAST, 60d) is very high and corr_delta(20d-60d)(GLD US Equity:PX_LAST, TSLA US Equity:PX_LAST) drops sharply and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1574,XLE US Equity,6,long,correlation,2018-12-24,2018-12-31,7.3655,15.3035,63.1401,0.0,10d,306.2094,,-6.3731,-18.8483,32.547,65.1668,40.0602,41.2253,-1.4651,-1.9003,"When corr(DXY Curncy:PX_LAST, INJCJC Index:PX_LAST, 60d) is very high and corr_delta(20d-60d)(GLD US Equity:PX_LAST, TSLA US Equity:PX_LAST) drops sharply and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1574,XLF US Equity,6,long,correlation,2018-12-24,2018-12-31,10.4528,15.3385,34.0354,0.0,10d,306.2094,,-6.3731,-18.8483,32.547,65.1668,40.0602,41.2253,-1.4651,-1.9003,"When corr(DXY Curncy:PX_LAST, INJCJC Index:PX_LAST, 60d) is very high and corr_delta(20d-60d)(GLD US Equity:PX_LAST, TSLA US Equity:PX_LAST) drops sharply and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1574,XLK US Equity,6,long,correlation,2018-12-24,2018-12-31,9.6676,7.0479,27.4049,0.0,10d,306.2094,,-6.3731,-18.8483,32.547,65.1668,40.0602,41.2253,-1.4651,-1.9003,"When corr(DXY Curncy:PX_LAST, INJCJC Index:PX_LAST, 60d) is very high and corr_delta(20d-60d)(GLD US Equity:PX_LAST, TSLA US Equity:PX_LAST) drops sharply and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1574,SPY US Equity,6,long,correlation,2018-12-24,2018-12-31,10.2138,12.5538,35.1062,0.0,10d,306.2094,,-6.3731,-18.8483,32.547,65.1668,40.0602,41.2253,-1.4651,-1.9003,"When corr(DXY Curncy:PX_LAST, INJCJC Index:PX_LAST, 60d) is very high and corr_delta(20d-60d)(GLD US Equity:PX_LAST, TSLA US Equity:PX_LAST) drops sharply and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1574,QQQ US Equity,6,long,correlation,2018-12-24,2018-12-31,9.1988,10.0435,33.9364,0.0,10d,306.2094,,-6.3731,-18.8483,32.547,65.1668,40.0602,41.2253,-1.4651,-1.9003,"When corr(DXY Curncy:PX_LAST, INJCJC Index:PX_LAST, 60d) is very high and corr_delta(20d-60d)(GLD US Equity:PX_LAST, TSLA US Equity:PX_LAST) drops sharply and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S1574,ARKK US Equity,6,long,correlation,2018-12-24,2018-12-31,4.8199,8.0998,111.9077,0.0,10d,306.2094,,-6.3731,-18.8483,32.547,65.1668,40.0602,41.2253,-1.4651,-1.9003,"When corr(DXY Curncy:PX_LAST, INJCJC Index:PX_LAST, 60d) is very high and corr_delta(20d-60d)(GLD US Equity:PX_LAST, TSLA US Equity:PX_LAST) drops sharply and corr(SPX Index:PX_LAST, USSW10 Curncy:PX_LAST, 60d) is very high, it may indicate a bullish outlook."
S0549,NVDA US Equity,10,long,correlation,2020-05-25,2020-06-05,-2.0402,6.1848,18.3072,50.3879,21d,210.0181,50.3879,-2.4723,-31.8292,-2.8889,-20.8952,-7.0954,-27.1044,13.9174,38.0842,"When corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly and beta(NVDA US Equity:PX_LAST, VIX Index:PX_LAST, 60d) is very low and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S0549,ARKK US Equity,10,long,correlation,2020-05-25,2020-06-05,4.6832,8.1366,15.8335,60.628,21d,210.0181,50.3879,-2.4723,-31.8292,-2.8889,-20.8952,-7.0954,-27.1044,13.9174,38.0842,"When corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly and beta(NVDA US Equity:PX_LAST, VIX Index:PX_LAST, 60d) is very low and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S0549,SPY US Equity,10,long,correlation,2020-05-25,2020-06-05,17.8711,29.3452,7.8158,7.6335,3d,210.0181,50.3879,-2.4723,-31.8292,-2.8889,-20.8952,-7.0954,-27.1044,13.9174,38.0842,"When corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly and beta(NVDA US Equity:PX_LAST, VIX Index:PX_LAST, 60d) is very low and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S0549,XLK US Equity,10,long,correlation,2020-05-25,2020-06-05,9.6418,31.6917,26.7202,92.2308,21d,210.0181,50.3879,-2.4723,-31.8292,-2.8889,-20.8952,-7.0954,-27.1044,13.9174,38.0842,"When corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly and beta(NVDA US Equity:PX_LAST, VIX Index:PX_LAST, 60d) is very low and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S0549,XLF US Equity,10,long,correlation,2020-05-25,2020-06-05,14.6372,13.9759,5.1094,-10.013,1d,210.0181,50.3879,-2.4723,-31.8292,-2.8889,-20.8952,-7.0954,-27.1044,13.9174,38.0842,"When corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly and beta(NVDA US Equity:PX_LAST, VIX Index:PX_LAST, 60d) is very low and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S0549,XLE US Equity,10,long,correlation,2020-05-25,2020-06-05,12.3384,12.2365,4.5533,-22.8019,1d,210.0181,50.3879,-2.4723,-31.8292,-2.8889,-20.8952,-7.0954,-27.1044,13.9174,38.0842,"When corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly and beta(NVDA US Equity:PX_LAST, VIX Index:PX_LAST, 60d) is very low and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S0549,NBIS US Equity,10,long,correlation,2020-05-25,2020-06-05,8.5093,16.7248,31.4211,210.0181,21d,210.0181,50.3879,-2.4723,-31.8292,-2.8889,-20.8952,-7.0954,-27.1044,13.9174,38.0842,"When corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly and beta(NVDA US Equity:PX_LAST, VIX Index:PX_LAST, 60d) is very low and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S0549,VIX Index,10,long,correlation,2020-05-25,2020-06-05,-3.7465,-2.0851,18.343,36.6124,21d,210.0181,50.3879,-2.4723,-31.8292,-2.8889,-20.8952,-7.0954,-27.1044,13.9174,38.0842,"When corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly and beta(NVDA US Equity:PX_LAST, VIX Index:PX_LAST, 60d) is very low and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S0549,GLD US Equity,10,long,correlation,2020-05-25,2020-06-05,-2.634,-0.5294,4.9537,39.0977,21d,210.0181,50.3879,-2.4723,-31.8292,-2.8889,-20.8952,-7.0954,-27.1044,13.9174,38.0842,"When corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly and beta(NVDA US Equity:PX_LAST, VIX Index:PX_LAST, 60d) is very low and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S0549,LLY US Equity,10,long,correlation,2020-05-25,2020-06-05,-1.0964,2.3781,3.0967,55.7363,21d,210.0181,50.3879,-2.4723,-31.8292,-2.8889,-20.8952,-7.0954,-27.1044,13.9174,38.0842,"When corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly and beta(NVDA US Equity:PX_LAST, VIX Index:PX_LAST, 60d) is very low and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S0549,TSLA US Equity,10,long,correlation,2020-05-25,2020-06-05,6.8868,14.938,52.6158,36.3642,10d,210.0181,50.3879,-2.4723,-31.8292,-2.8889,-20.8952,-7.0954,-27.1044,13.9174,38.0842,"When corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly and beta(NVDA US Equity:PX_LAST, VIX Index:PX_LAST, 60d) is very low and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S0549,QQQ US Equity,10,long,correlation,2020-05-25,2020-06-05,10.8904,29.7066,27.6342,74.9523,21d,210.0181,50.3879,-2.4723,-31.8292,-2.8889,-20.8952,-7.0954,-27.1044,13.9174,38.0842,"When corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly and beta(NVDA US Equity:PX_LAST, VIX Index:PX_LAST, 60d) is very low and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S0549,AAPL US Equity,10,long,correlation,2020-05-25,2020-06-05,7.2574,16.5928,59.049,179.6672,21d,210.0181,50.3879,-2.4723,-31.8292,-2.8889,-20.8952,-7.0954,-27.1044,13.9174,38.0842,"When corr(GLD US Equity:PX_LAST, QQQ US Equity:PX_LAST, 60d) surges unexpectedly and beta(NVDA US Equity:PX_LAST, VIX Index:PX_LAST, 60d) is very low and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S1772,QQQ US Equity,7,long,correlation_delta,2020-11-30,2020-12-08,1.3531,-0.1959,75.7589,0.0,10d,190.699,,-40.7202,-30.0892,-55.2499,-24.2408,-322.0,-72.2031,-78.5043,-12.4376,"When corr_delta(20d-60d)(AAPL US Equity:PX_LAST, XLK US Equity:PX_LAST) drops sharply and corr(CO1 Comdty:PX_LAST, FARBAST Index:PX_LAST, 60d) surges unexpectedly and zscore_corr(20d)(NBIS US Equity:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S1541,GLD US Equity,7,long,correlation_delta,2020-11-30,2020-12-08,7.4084,6.4871,21.6981,0.0,10d,190.699,,32.3129,52.2636,85.9484,81.6235,-36.6087,-17.9996,91.1851,33.4767,"When corr(CO1 Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly and zscore_corr(20d)(NBIS US Equity:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly and corr_delta(20d-60d)(AAPL US Equity:PX_LAST, XLK US Equity:PX_LAST) drops sharply, it may indicate a bullish outlook."
S1541,LLY US Equity,7,long,correlation_delta,2020-11-30,2020-12-08,7.8977,19.1005,60.5636,0.0,10d,190.699,,32.3129,52.2636,85.9484,81.6235,-36.6087,-17.9996,91.1851,33.4767,"When corr(CO1 Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly and zscore_corr(20d)(NBIS US Equity:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly and corr_delta(20d-60d)(AAPL US Equity:PX_LAST, XLK US Equity:PX_LAST) drops sharply, it may indicate a bullish outlook."
S1541,TSLA US Equity,7,long,correlation_delta,2020-11-30,2020-12-08,3.9451,8.1569,20.8104,0.0,10d,190.699,,32.3129,52.2636,85.9484,81.6235,-36.6087,-17.9996,91.1851,33.4767,"When corr(CO1 Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly and zscore_corr(20d)(NBIS US Equity:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly and corr_delta(20d-60d)(AAPL US Equity:PX_LAST, XLK US Equity:PX_LAST) drops sharply, it may indicate a bullish outlook."
S1541,AAPL US Equity,7,long,correlation_delta,2020-11-30,2020-12-08,3.5513,3.0865,56.0308,0.0,10d,190.699,,32.3129,52.2636,85.9484,81.6235,-36.6087,-17.9996,91.1851,33.4767,"When corr(CO1 Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly and zscore_corr(20d)(NBIS US Equity:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly and corr_delta(20d-60d)(AAPL US Equity:PX_LAST, XLK US Equity:PX_LAST) drops sharply, it may indicate a bullish outlook."
S1541,NVDA US Equity,7,long,correlation_delta,2020-11-30,2020-12-08,-4.7593,-10.3639,-20.7469,0.0,21d,190.699,,32.3129,52.2636,85.9484,81.6235,-36.6087,-17.9996,91.1851,33.4767,"When corr(CO1 Comdty:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly and zscore_corr(20d)(NBIS US Equity:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly and corr_delta(20d-60d)(AAPL US Equity:PX_LAST, XLK US Equity:PX_LAST) drops sharply, it may indicate a bullish outlook."
S1533,QQQ US Equity,7,long,rolling_beta,2020-11-30,2020-12-08,1.3395,-0.1192,75.7589,0.0,10d,190.699,,-40.7202,-30.0892,-55.2499,-24.2408,-322.0,-72.2031,-78.5043,-12.4376,"When corr_delta(20d-60d)(AAPL US Equity:PX_LAST, XLK US Equity:PX_LAST) drops sharply and beta(AAPL US Equity:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and zscore_corr(20d)(NBIS US Equity:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S1533,SPY US Equity,7,long,rolling_beta,2020-11-30,2020-12-08,5.2084,3.1825,7.6152,0.0,10d,190.699,,-40.7202,-30.0892,-55.2499,-24.2408,-322.0,-72.2031,-78.5043,-12.4376,"When corr_delta(20d-60d)(AAPL US Equity:PX_LAST, XLK US Equity:PX_LAST) drops sharply and beta(AAPL US Equity:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and zscore_corr(20d)(NBIS US Equity:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S1533,XLK US Equity,7,long,rolling_beta,2020-11-30,2020-12-08,2.2706,-0.0554,41.3442,0.0,10d,190.699,,-40.7202,-30.0892,-55.2499,-24.2408,-322.0,-72.2031,-78.5043,-12.4376,"When corr_delta(20d-60d)(AAPL US Equity:PX_LAST, XLK US Equity:PX_LAST) drops sharply and beta(AAPL US Equity:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and zscore_corr(20d)(NBIS US Equity:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S1533,XLF US Equity,7,long,rolling_beta,2020-11-30,2020-12-08,8.0496,6.4761,-1.2559,0.0,1d,190.699,,-40.7202,-30.0892,-55.2499,-24.2408,-322.0,-72.2031,-78.5043,-12.4376,"When corr_delta(20d-60d)(AAPL US Equity:PX_LAST, XLK US Equity:PX_LAST) drops sharply and beta(AAPL US Equity:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and zscore_corr(20d)(NBIS US Equity:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S1533,XLE US Equity,7,long,rolling_beta,2020-11-30,2020-12-08,9.4333,23.3956,4.667,0.0,3d,190.699,,-40.7202,-30.0892,-55.2499,-24.2408,-322.0,-72.2031,-78.5043,-12.4376,"When corr_delta(20d-60d)(AAPL US Equity:PX_LAST, XLK US Equity:PX_LAST) drops sharply and beta(AAPL US Equity:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and zscore_corr(20d)(NBIS US Equity:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
S1533,ARKK US Equity,7,long,rolling_beta,2020-11-30,2020-12-08,9.6902,27.9077,190.699,0.0,10d,190.699,,-40.7202,-30.0892,-55.2499,-24.2408,-322.0,-72.2031,-78.5043,-12.4376,"When corr_delta(20d-60d)(AAPL US Equity:PX_LAST, XLK US Equity:PX_LAST) drops sharply and beta(AAPL US Equity:PX_LAST, GLD US Equity:PX_LAST, 60d) is very high and zscore_corr(20d)(NBIS US Equity:PX_LAST, TSLA US Equity:PX_LAST, 60d) surges unexpectedly, it may indicate a bullish outlook."
